ID,smoking
52242,yes
41476,no
40403,yes
11476,no
493,no
16483,yes
52552,yes
50625,no
40977,no
47700,no
49660,yes
25859,yes
19181,no
22279,no
35592,no
43898,no
44174,no
28533,yes
7092,no
33138,yes
7756,no
11268,no
11481,no
54946,yes
27536,no
2930,yes
41181,yes
49675,no
29962,yes
41096,yes
22256,no
21439,no
950,no
5887,no
52279,no
43670,no
46517,yes
38143,no
7192,yes
604,no
44288,no
29044,no
2371,no
19391,yes
13072,no
21927,yes
8363,yes
36923,no
41120,no
18288,no
6573,yes
18907,no
55324,no
36673,yes
45367,no
2500,yes
22005,no
4191,yes
30684,no
22082,yes
4104,yes
21548,no
30306,yes
52075,no
49862,yes
44306,no
23804,no
25922,yes
53848,yes
14684,yes
33187,yes
1813,yes
43944,no
35746,no
44708,yes
15980,yes
11451,yes
14853,no
53061,yes
19706,no
50204,yes
16433,no
7642,no
61,no
38370,no
19408,yes
2580,no
34870,no
39303,yes
28208,no
32270,no
39712,no
54936,no
34556,no
43279,no
51261,yes
25837,yes
34316,yes
2072,no
17239,no
3577,yes
40010,yes
46202,no
53409,yes
7676,no
21072,no
52465,no
6179,yes
403,no
8229,yes
32193,yes
46739,no
4196,yes
28142,no
15524,no
45151,yes
32874,no
22074,yes
35029,yes
3505,yes
14808,yes
35566,yes
46951,no
28690,no
52299,yes
3245,yes
28120,no
50907,no
21850,yes
7777,no
44420,no
28868,no
38663,no
4101,no
24011,no
24263,yes
11035,no
33271,yes
24180,no
31184,no
39928,no
49776,no
48835,no
43593,yes
11873,no
8696,no
35794,no
51253,yes
27200,no
42759,no
30217,yes
2065,no
21161,yes
19652,no
35937,no
49406,no
45622,yes
50786,no
50582,no
14773,no
5336,no
41508,no
36705,no
29549,no
44256,no
7444,no
29558,no
12696,no
1603,yes
49894,no
10391,no
36725,yes
13565,no
7703,no
6760,yes
16978,yes
21500,no
22079,no
47296,yes
48733,no
38553,no
40326,yes
39146,no
26894,no
47880,yes
1309,yes
17032,yes
48425,no
50755,no
55383,yes
50191,no
25221,no
41775,yes
48435,no
55541,yes
24635,yes
31139,no
45536,yes
41222,no
32373,no
31669,yes
41219,yes
37851,no
15375,no
43530,yes
27903,no
41279,no
50278,yes
44930,no
38758,no
23846,no
53301,yes
55043,no
27786,yes
43611,yes
8939,no
12345,no
11710,no
21694,yes
2151,yes
41908,yes
17325,no
15170,no
5995,yes
30253,no
44763,no
1417,no
55208,no
25604,no
27930,yes
5602,no
54155,no
21124,no
38561,yes
25758,no
46654,no
54491,no
53431,no
47092,no
53286,yes
23187,yes
167,yes
53266,no
42216,yes
11716,no
41025,no
9553,yes
14000,no
35943,no
27553,no
41341,no
49002,no
38569,yes
42983,no
43104,yes
40360,yes
28569,yes
53027,no
18213,yes
10064,no
45805,no
39052,no
52148,yes
33900,no
29550,yes
39954,no
30777,no
20829,yes
30826,yes
9381,no
43364,yes
6641,yes
1838,yes
5902,yes
15040,no
18676,yes
11830,yes
6258,no
4605,no
35816,no
2917,yes
34665,yes
13610,no
49830,yes
9268,no
7174,no
1905,yes
40556,yes
39589,yes
14927,no
26124,no
30683,no
7964,no
243,yes
40691,no
29232,yes
43453,no
48076,no
47856,no
18962,no
12076,yes
31447,no
14081,no
4854,yes
26634,no
8447,no
23882,yes
53679,no
17920,yes
42062,no
12752,yes
44371,no
7073,no
29247,no
45121,yes
5739,no
12142,no
15,no
7093,no
24487,no
8678,yes
18542,no
27962,no
34913,yes
1930,yes
35223,no
43206,no
28271,yes
55343,yes
39047,no
25000,no
19644,no
38253,no
38769,yes
32455,no
19677,no
55521,no
13021,no
12356,no
41505,no
14661,no
7276,yes
10070,no
24795,no
4447,yes
51563,no
17735,no
43648,no
7698,yes
17340,yes
37575,no
3928,no
3547,yes
2286,yes
41399,yes
6195,yes
2243,yes
49676,no
20727,yes
54810,no
24161,yes
40601,no
27358,no
47392,yes
17294,no
16081,yes
33841,no
521,yes
20153,no
7430,no
43207,no
49372,yes
55567,no
1195,no
51784,no
38730,yes
14152,no
16129,no
13969,yes
3954,yes
11671,no
1589,no
3963,no
49225,yes
44113,no
18063,yes
35476,yes
27615,yes
9258,no
3992,no
34141,yes
53376,no
21516,no
39508,no
7389,no
39260,no
37978,yes
43849,yes
45033,no
54816,no
32318,no
23614,yes
45035,yes
6608,no
17660,yes
18002,no
3152,yes
49240,no
1907,no
43615,no
22271,no
8156,no
22391,no
44050,yes
13929,yes
41695,yes
38761,no
55624,yes
51655,no
50728,no
51860,no
25155,yes
9635,no
244,yes
47702,no
9664,no
45175,yes
55492,yes
28700,yes
3236,yes
21447,no
54411,no
30226,no
48065,no
16048,no
13473,yes
10237,no
1029,no
35971,yes
51380,no
5562,yes
20689,yes
50314,no
12325,no
39611,no
18114,no
54945,yes
26215,yes
41982,no
42536,yes
18290,no
48729,yes
6635,yes
17166,yes
1241,yes
29821,no
31121,yes
28302,yes
37789,no
8456,no
4532,no
13155,no
32627,yes
15133,no
37818,no
1949,yes
1784,no
32329,no
15372,no
28483,yes
2830,yes
42373,no
19541,no
4391,no
48128,no
51538,no
7248,no
45771,no
37903,no
18938,no
55463,no
24122,yes
33992,no
9697,no
54327,no
34266,no
28275,yes
46523,yes
651,no
36192,yes
1350,no
50113,no
5615,no
53758,no
26160,yes
40549,no
54683,no
9123,no
16592,yes
14438,no
28277,yes
55077,yes
8713,no
15857,yes
19263,no
52187,no
7966,no
49822,no
44312,no
22928,no
16179,no
22260,no
33105,no
47718,no
20195,no
36402,yes
35652,yes
35299,no
28282,no
1479,yes
6599,no
20566,no
34147,no
22774,yes
47344,yes
25879,no
545,yes
9487,yes
7569,no
39740,no
5515,no
44646,yes
19498,yes
21812,no
18031,yes
13897,no
21979,yes
2776,yes
7066,yes
51962,yes
38175,no
17418,no
6938,yes
29909,yes
19834,no
8920,no
23342,no
12114,no
29376,yes
11985,yes
36518,yes
28938,yes
37008,no
15598,no
22957,no
39734,no
4115,no
55029,yes
38911,no
48355,no
51336,no
2950,yes
571,no
51554,yes
3274,no
50195,no
8561,no
26825,no
23581,no
24836,no
11596,no
10175,yes
22722,no
39367,no
17023,yes
45766,yes
14333,yes
37017,yes
52205,no
12599,no
25189,yes
11224,no
20646,no
1724,no
11037,yes
52731,no
32735,no
55172,no
35755,no
20007,no
43329,yes
47461,no
22761,no
9886,no
10524,yes
48382,no
18518,yes
37503,no
29306,yes
35845,no
14160,yes
53585,no
18332,yes
17955,no
5617,yes
44251,yes
26748,yes
1542,yes
13386,no
5500,yes
50151,no
29267,no
44706,yes
37402,no
25419,no
7576,yes
8510,yes
37258,no
50091,yes
49995,yes
25687,no
20848,yes
29141,yes
29003,yes
5247,yes
43960,yes
15810,no
32764,no
1221,no
49028,no
51735,no
28127,no
41451,yes
50355,no
30049,yes
30611,no
26438,yes
13771,no
47105,no
53680,no
22906,yes
13807,yes
22243,no
36241,no
2471,yes
33352,yes
20396,yes
22969,yes
27065,no
28524,no
39966,yes
55415,yes
35156,no
9732,yes
53311,yes
3314,yes
39608,no
27913,no
42688,no
2469,yes
2011,yes
18567,no
45120,no
37253,no
48285,no
50154,no
3962,no
33562,yes
42347,yes
13376,no
16251,no
47655,yes
51618,yes
47697,yes
3859,yes
43781,no
39450,no
21591,yes
4677,no
28417,yes
15404,no
36760,yes
6285,no
3252,no
14964,no
9398,no
38772,no
32857,no
39576,no
31678,yes
45747,no
42921,yes
10149,no
54677,yes
38620,yes
35350,no
20835,no
16984,yes
31403,no
10970,yes
27256,no
28798,yes
31930,no
35909,yes
37193,no
10802,no
20027,no
55234,yes
27184,no
47512,yes
8683,yes
44866,yes
43614,no
21872,yes
43296,no
5922,no
18225,no
54727,no
51868,yes
51332,no
34761,no
35142,no
38297,no
18822,no
18034,yes
21049,no
2719,no
45676,yes
5460,no
22754,no
27857,no
27477,yes
38179,no
36065,no
25794,yes
32990,yes
50334,no
43703,no
27990,no
20984,no
43359,no
49314,no
33395,yes
46094,no
34666,no
34911,yes
50092,no
54582,yes
3548,no
11890,no
38180,no
2910,yes
52292,no
133,yes
54399,no
41226,no
45706,no
51967,no
46210,no
50315,yes
18968,yes
22795,no
20245,no
43345,yes
53009,yes
27632,yes
1171,no
1402,no
40772,yes
6935,no
13223,no
14783,no
42781,no
49115,no
25568,no
13013,yes
43002,no
48954,no
23734,yes
22646,yes
26965,no
34659,no
30947,no
55570,yes
20706,no
2495,yes
28295,no
48427,yes
8075,yes
53154,no
12610,yes
494,no
46922,no
34099,no
50241,yes
46657,yes
36122,no
20170,no
34011,no
11152,no
54073,no
9988,yes
42828,yes
22430,no
39410,no
45935,no
7891,no
43081,no
3634,yes
44412,no
21861,no
51278,no
51086,no
36004,no
48720,yes
20517,yes
19318,no
19026,no
38141,yes
22366,yes
40256,no
41153,yes
43172,no
13750,yes
10630,yes
31625,no
44191,yes
23216,no
52256,yes
55491,no
28467,no
51980,no
39692,no
24720,no
49066,no
20403,yes
44959,no
8657,no
22132,no
40466,yes
50526,no
4625,no
53372,no
6043,no
49582,no
17436,no
30956,no
48569,no
46816,no
10678,no
13993,yes
7587,no
30564,no
10275,no
33019,no
48208,no
32315,no
21423,no
50930,yes
44154,yes
23999,no
16680,no
35665,no
37273,yes
33931,no
14624,no
4192,no
5339,no
17214,no
41391,yes
7840,yes
37101,yes
42765,yes
18815,no
25154,no
16162,no
9983,no
20050,yes
38421,no
53308,no
11969,no
20034,no
2186,yes
29221,yes
12342,yes
17329,no
4630,no
15418,yes
7332,yes
36782,yes
14422,no
24844,yes
38244,no
50585,no
12326,no
26922,yes
42441,yes
46910,no
35300,no
41303,no
9792,no
29350,no
20044,yes
32023,yes
43170,yes
50614,no
25135,yes
47031,yes
54579,no
7006,yes
17254,no
26404,no
23941,no
36928,yes
11370,no
19122,yes
32602,yes
30752,no
1318,no
19585,yes
47384,yes
32117,no
38454,no
28735,no
16716,yes
42845,yes
35136,no
10769,yes
49379,no
17790,no
43925,yes
14495,no
21482,no
14739,no
9665,yes
9866,no
47445,no
16190,no
17043,no
148,no
24482,no
38437,yes
5275,no
2156,no
13854,yes
31183,yes
26815,yes
7575,no
35829,no
5969,yes
26943,no
33110,no
20827,yes
33319,yes
1090,no
15544,no
20152,no
20893,no
50846,no
17526,no
6572,yes
20781,no
23334,no
22808,no
47485,yes
9585,no
13971,no
12156,no
1523,no
51418,no
47939,yes
33348,no
5156,yes
18487,no
7766,yes
165,no
23993,yes
18659,no
35235,no
46509,no
38124,yes
31190,no
29047,yes
33819,yes
49892,no
27469,no
11199,no
23879,yes
27848,yes
17494,no
24191,yes
15836,no
43721,no
7629,yes
25668,yes
51742,yes
16526,no
12667,yes
38377,no
1982,no
34078,no
53642,yes
6763,no
25170,no
55204,no
45837,no
53564,yes
15933,no
8930,yes
37620,no
31038,no
28057,no
35067,yes
51990,yes
23932,yes
26230,no
54141,no
16642,no
3110,no
10102,no
44624,yes
34256,no
51444,no
54725,no
31329,no
36046,yes
47196,no
7834,yes
22568,no
199,no
55003,no
50702,yes
3772,no
10669,no
17734,yes
51372,yes
21814,yes
24534,no
53604,no
2721,yes
20299,no
36666,no
893,no
24700,yes
4173,yes
38581,no
49130,no
4078,no
48511,yes
30453,no
55270,yes
16417,yes
25112,no
20156,yes
15429,yes
39855,yes
39520,no
47782,no
4611,no
8759,yes
35298,no
5055,yes
32621,yes
25891,no
38098,yes
25946,no
19333,yes
11208,yes
25815,yes
42029,yes
47821,yes
42382,no
33694,no
46743,no
16541,no
639,no
19555,no
46041,yes
19131,yes
52791,no
46499,no
28711,no
26361,no
53267,no
23611,no
3533,yes
40406,no
29829,no
10293,no
46608,no
47322,no
14896,yes
8225,no
51303,no
9481,no
20786,yes
6744,no
27887,no
15155,no
33081,yes
40156,no
53893,yes
1713,yes
10011,yes
13819,no
2786,yes
10192,no
7345,no
47355,yes
20608,no
14967,yes
37212,no
48043,yes
55615,no
48029,yes
15123,no
28059,yes
43812,no
22327,no
49551,yes
11907,yes
10488,no
35272,no
52707,no
2650,yes
53364,no
12271,yes
52890,no
9017,no
18361,no
52978,no
52065,yes
48039,no
31109,no
5557,yes
36913,yes
55451,no
47458,yes
20093,yes
39681,yes
50767,no
5444,yes
47666,no
15039,no
10272,no
40583,no
21393,no
21248,yes
40747,no
27703,yes
44703,yes
53298,no
55342,no
43516,no
39120,yes
40970,no
22505,no
18704,no
40871,no
4389,no
17652,no
29282,no
3523,no
39549,no
4727,yes
54291,yes
24650,no
21565,yes
25421,no
24902,yes
9789,no
17596,no
48464,no
33411,yes
18372,no
33062,yes
39879,yes
11694,yes
21071,no
36750,yes
6842,no
41429,yes
670,no
2943,yes
21367,no
18876,no
34065,yes
3312,no
44935,no
41234,no
39008,no
28065,yes
2778,no
6220,yes
50521,yes
40025,no
2869,no
52560,yes
25636,yes
19820,no
3483,no
47662,no
32705,no
33176,no
52939,yes
23344,no
2547,no
22015,yes
32204,no
23037,no
54746,no
13613,yes
42911,yes
35181,no
9300,yes
10980,yes
49461,no
49779,yes
45006,yes
50014,no
28294,yes
43402,yes
28599,yes
33259,yes
9747,yes
10583,no
15979,no
1283,yes
1106,no
51931,no
15041,no
12888,no
16406,no
11897,yes
27260,yes
53529,no
10141,no
330,no
16744,no
3828,no
10436,yes
22724,no
1900,no
15996,no
40833,no
6915,no
27508,yes
5846,yes
52406,no
20089,no
47567,yes
44553,no
19558,yes
42893,no
2338,yes
13995,yes
17743,no
15145,yes
3588,yes
30426,no
46514,no
35064,no
21365,yes
48946,no
6650,no
12754,yes
38830,no
54076,yes
38362,yes
54861,no
42301,no
6125,no
30393,no
51090,yes
33296,no
43105,no
50466,no
37413,no
24172,no
53142,no
34218,yes
35650,no
46813,no
41146,yes
12769,yes
997,yes
40769,yes
14467,yes
47300,no
26088,no
43854,no
55122,no
10111,yes
27389,no
52339,no
3018,yes
20674,no
36774,no
1227,no
52237,yes
22101,yes
31518,no
37010,no
978,no
10873,yes
37748,no
16841,no
50265,yes
22273,yes
40848,no
3794,yes
7814,no
23769,yes
53535,no
3687,no
22350,no
47156,yes
27858,no
26624,no
28652,yes
39040,no
18434,no
26000,yes
30411,yes
19199,no
30920,no
12314,yes
27701,no
138,no
32896,yes
34110,no
39997,no
36431,no
37949,yes
55037,no
9690,yes
11902,yes
52123,no
32538,no
37596,no
990,no
8785,yes
679,yes
12455,no
5076,no
50310,no
882,no
40395,no
6253,no
37104,no
7615,no
47854,no
43131,yes
22764,yes
36967,no
41839,no
18120,no
49795,no
37583,yes
43385,yes
18642,no
18778,no
38472,no
31748,no
19120,yes
21004,yes
46906,yes
35039,no
52373,no
26423,no
35291,no
24033,yes
44160,yes
42408,no
34520,yes
18882,no
22330,yes
40868,yes
51871,yes
21792,yes
29445,no
18099,no
55640,no
54543,yes
36478,yes
51571,yes
24991,yes
2753,no
15609,yes
38038,yes
33213,yes
43311,yes
31528,no
29905,no
5991,no
28668,yes
21140,yes
33085,no
27470,yes
47906,yes
37096,yes
15368,yes
4559,no
12639,yes
40117,yes
38556,no
1703,no
37075,no
39461,no
3502,no
32126,yes
27323,no
10991,yes
46992,no
8353,no
47001,no
45992,no
51220,yes
54764,yes
42165,no
39511,no
42790,yes
16668,no
27040,no
29148,yes
41184,no
14161,no
24168,yes
36020,yes
39090,yes
8147,yes
15468,no
45242,yes
44593,no
20995,no
4054,no
8730,yes
31359,no
19476,no
17848,yes
8764,yes
31194,yes
30068,no
30596,yes
15301,yes
28098,no
2761,no
38851,yes
53201,no
21440,yes
52240,no
23998,no
48610,no
2223,yes
43482,yes
13395,yes
32079,yes
10884,yes
50904,no
12777,yes
18129,no
30730,no
17412,no
25596,yes
24777,no
15951,no
35836,no
52142,no
19143,no
54650,no
10865,no
44274,yes
46304,yes
28734,yes
51783,yes
50205,no
55065,yes
41622,no
2016,no
5153,no
42862,yes
51028,yes
44368,yes
44788,no
26840,yes
49622,no
51542,no
39861,yes
36414,yes
37549,yes
2668,yes
21187,no
5120,yes
46705,yes
17810,yes
44077,yes
39361,no
52084,no
49266,no
20197,no
2588,no
3218,yes
12111,yes
37521,no
10803,yes
32483,no
25349,no
48730,no
18091,no
43628,yes
24975,yes
51433,no
5760,no
42432,yes
36350,yes
34589,no
10089,no
6865,yes
1848,yes
36924,no
54990,yes
12402,no
25556,no
4771,no
8854,no
9731,yes
39182,no
36855,yes
53350,yes
709,no
7363,no
11270,no
28493,no
11740,yes
53876,no
36021,yes
45224,no
19167,yes
13070,yes
49761,no
36583,yes
40674,no
36240,no
50306,no
51900,no
53492,no
27269,no
16293,yes
52745,no
13857,no
15617,no
47950,no
52324,no
32201,yes
47780,yes
11201,yes
5659,no
2128,no
42129,yes
22402,no
889,no
22388,no
54024,no
31151,no
11381,no
14334,no
18505,yes
19572,no
8169,no
30096,no
688,no
11925,no
32821,no
5627,no
10892,yes
34812,no
21321,yes
35074,yes
27343,no
27884,no
26306,no
43484,no
16762,yes
34404,no
26382,no
45914,yes
9467,yes
48103,yes
18902,no
23331,yes
30379,no
9137,no
22468,no
44576,no
20220,yes
47327,no
40625,no
17499,no
52434,no
11556,no
24461,yes
48586,no
15558,yes
49033,no
51076,no
45687,no
24079,yes
10409,yes
19073,yes
13262,no
38147,yes
23021,yes
32762,no
7120,yes
5210,no
47373,no
35573,no
23516,yes
40997,yes
4591,yes
41443,yes
6590,yes
19847,no
17901,no
3298,no
36249,no
8049,no
34927,yes
24104,yes
3155,yes
36995,yes
37565,no
18351,yes
45212,no
50889,yes
4952,yes
9613,yes
46605,no
39758,no
45757,yes
41450,no
48746,no
26283,no
39231,no
36498,no
40921,no
29630,no
32984,yes
48125,no
47724,no
16478,no
31409,yes
5662,yes
34512,no
46388,no
3669,no
988,no
9346,no
29335,no
2237,no
37608,no
33685,no
8394,yes
53455,yes
27803,yes
47691,yes
24834,no
54807,yes
12511,no
6315,no
3841,no
23645,yes
15236,yes
21293,yes
9033,yes
33114,no
45654,no
36700,yes
11638,yes
37824,yes
12370,no
24561,no
41856,yes
13346,yes
34299,no
17347,yes
52386,yes
8931,yes
784,no
14175,no
30718,yes
29239,no
22164,yes
48827,yes
13962,no
416,no
34436,no
13858,no
8239,no
44436,no
45387,yes
21113,no
48699,no
12871,no
5526,no
12438,no
45172,no
19106,yes
32509,no
40357,yes
8080,yes
41560,yes
14849,no
1553,yes
29876,yes
30671,no
29304,yes
29522,no
7249,yes
16153,no
24966,yes
54800,no
6786,no
731,no
55286,no
49857,yes
6948,yes
48013,no
14178,no
13990,no
5186,yes
32063,no
28547,no
32246,yes
1704,no
55240,no
6061,yes
15840,no
180,yes
20110,yes
33032,yes
29581,no
36845,no
32845,no
11739,no
35201,no
50238,yes
50471,yes
31947,no
12071,no
50062,no
27165,no
49198,no
29214,no
43831,no
13441,no
13234,no
8431,no
106,no
41043,no
6081,no
25660,yes
7055,no
35865,yes
28773,no
2422,no
41470,yes
20660,yes
22029,no
32121,yes
28967,yes
7678,no
36194,yes
32496,no
30694,no
46617,no
12587,yes
39209,no
26095,yes
21358,no
53591,no
13741,yes
42411,no
6647,no
13123,yes
50991,no
32123,no
54237,no
30389,yes
29563,yes
19539,yes
36052,no
47103,yes
54797,yes
53444,yes
26169,no
14182,yes
17291,yes
11953,yes
39671,no
12038,no
42965,no
44007,no
34177,no
5050,no
11718,no
52059,no
41884,yes
18758,no
43363,no
42729,no
27670,no
15028,no
35686,yes
45141,yes
20212,yes
47554,no
44671,yes
13319,no
9557,no
30547,no
29100,no
37953,yes
37708,yes
54530,yes
19223,no
48999,no
46877,yes
8514,no
41734,no
15052,no
34048,no
50016,no
50274,no
46192,no
42279,yes
48335,no
12070,no
10020,yes
38918,yes
13948,no
27156,no
52535,yes
49404,no
18762,yes
1013,no
35969,no
32973,no
51929,no
25980,yes
38401,no
44937,yes
27219,no
32203,no
23472,yes
35180,yes
3103,no
47482,no
6921,no
17961,yes
37852,yes
40280,no
22919,no
9230,yes
34371,no
47964,no
10797,no
10853,no
18825,no
16962,no
49942,yes
47996,yes
22995,yes
29881,no
8435,no
39662,yes
7348,no
28183,no
19635,no
42195,yes
34018,no
22163,no
1723,no
5544,yes
40174,yes
34518,no
47504,no
4515,no
19345,no
5501,no
22138,no
47909,no
30472,no
9877,no
16083,no
54012,no
46334,yes
20477,no
43476,no
24300,no
52726,yes
32109,no
25524,no
42624,no
46395,no
16219,no
53288,no
8078,yes
39245,no
34800,yes
10674,yes
37992,no
7591,no
6691,no
50021,no
9520,no
15767,yes
31050,no
51656,no
15288,no
10282,no
3783,yes
38983,no
29685,no
7391,no
25830,no
17914,yes
22950,no
30348,no
31806,no
17191,no
24314,no
25262,yes
20474,no
19480,yes
22227,no
42187,yes
35640,yes
31131,yes
53352,no
20139,no
42593,yes
6507,no
11204,no
6027,no
47581,yes
34995,no
21203,yes
41992,no
7373,no
20539,yes
41365,no
10719,no
29567,yes
16967,no
30631,no
52022,no
51712,yes
3308,yes
47832,no
13717,yes
47506,no
27954,no
46137,yes
5914,no
42281,no
44487,no
31181,no
21375,no
30436,yes
48127,yes
30455,no
45214,yes
17619,yes
27174,no
7810,no
24375,no
24445,yes
31683,no
42581,no
25378,yes
7,no
11362,no
49493,yes
42896,no
23705,no
25194,no
23731,no
36767,yes
13339,no
32758,no
5264,yes
35599,no
50543,no
16157,no
50032,yes
40903,no
13449,no
24624,no
32941,no
43792,yes
2043,no
31564,no
11650,yes
52497,yes
5355,yes
5589,yes
36268,yes
37769,yes
1146,no
44993,yes
9021,no
16230,yes
4368,no
52231,no
31855,no
51075,no
39835,no
11022,no
30490,no
47845,no
14746,no
12813,no
18841,yes
32074,yes
41011,no
1880,yes
16428,yes
33902,no
4967,no
30910,no
50254,no
26261,yes
27294,no
29828,no
12121,yes
31033,yes
29760,no
29039,no
29528,no
49680,yes
42152,yes
52911,yes
44889,no
17740,yes
23022,yes
37182,no
47014,yes
26134,no
50307,yes
3868,no
44596,yes
54080,no
52156,yes
491,no
52294,yes
38064,no
43947,no
39916,yes
32958,yes
39969,yes
33069,no
36336,yes
38155,no
33757,yes
46178,no
32635,yes
40777,no
18849,no
10057,no
23786,yes
52306,no
18508,yes
34030,no
46738,no
25066,no
42048,yes
3956,yes
10334,no
29405,no
2194,no
54488,no
39672,yes
2398,yes
8851,yes
377,no
43908,no
14674,no
20914,no
55108,yes
18953,no
33644,yes
33846,no
11585,yes
25344,no
27880,no
13727,no
12943,no
10284,yes
24564,no
47161,no
11041,yes
43842,yes
35633,no
39389,no
49146,yes
41796,yes
45221,no
20621,no
7627,no
5657,no
45301,no
10505,no
43752,yes
34714,no
4242,no
35863,no
30194,yes
4058,no
52697,yes
35901,yes
37106,no
50853,yes
5647,no
21193,no
43073,no
31940,no
29735,yes
48409,no
12897,yes
30554,no
16573,no
38902,no
41460,no
37263,no
6202,yes
47929,no
32322,no
22237,yes
28194,no
45472,no
19175,no
42655,yes
25767,no
14709,yes
23907,no
46305,yes
47784,yes
53937,no
51379,no
46127,no
9274,no
10065,yes
51793,no
14617,no
52083,yes
20427,yes
1830,yes
23356,no
43895,yes
6542,yes
54911,no
6264,no
32356,no
18471,no
5191,yes
19659,yes
10846,no
41713,yes
3002,no
14979,yes
175,no
20253,no
37940,yes
18299,no
15752,no
54729,yes
31796,yes
16339,no
4726,no
3379,no
21613,no
2401,yes
20426,no
7755,no
34117,no
23876,yes
51617,yes
2689,yes
51053,yes
9169,yes
21941,yes
23964,yes
44387,no
43590,no
7804,no
55357,no
7527,no
55522,no
29574,no
42840,no
45495,no
33830,no
51031,yes
35040,yes
12659,no
9142,yes
5115,no
47397,no
6555,no
18060,yes
19754,yes
34086,yes
12742,no
41410,yes
2605,no
9851,no
12538,yes
29294,yes
18018,yes
16740,no
18086,no
55620,no
30800,yes
32176,yes
8964,yes
42562,yes
51531,yes
2261,no
44628,yes
27115,no
22007,no
43905,no
21107,no
39789,no
36500,no
51131,yes
6194,no
28305,yes
20051,yes
46835,yes
16828,no
35400,no
37476,no
53173,yes
28867,no
48362,no
41878,yes
26581,no
34474,yes
3911,yes
13648,yes
13591,yes
21483,yes
25905,no
49747,no
5551,no
5123,yes
34380,no
40342,no
37860,no
44894,no
17362,yes
6370,yes
10840,yes
53592,no
11663,yes
568,yes
10722,yes
48394,no
16405,no
34588,no
8340,no
29442,yes
6932,no
4597,no
48233,no
50515,yes
8373,no
1264,yes
13261,no
39878,yes
7463,yes
6227,no
55568,yes
26959,no
39327,yes
37896,no
30404,no
13689,yes
18305,yes
10251,no
14276,yes
21849,no
13571,yes
35806,yes
52637,yes
34610,no
23444,yes
7479,no
51325,no
55207,no
18618,no
9384,no
3022,no
44313,yes
16858,no
16443,no
19497,no
46964,no
24229,yes
24133,yes
44888,yes
17998,no
15228,no
26127,yes
20101,no
2574,no
52170,no
31526,no
4929,no
2475,yes
32577,yes
20658,yes
12523,yes
40344,no
42775,yes
18064,no
45667,yes
47542,yes
31212,no
19827,no
20225,no
46603,no
38125,yes
18821,no
11927,no
50599,yes
14750,no
54743,yes
51391,yes
40211,yes
7129,no
42277,yes
22937,no
26513,no
51133,no
16511,no
52922,no
712,yes
21587,no
13736,no
37157,no
48867,yes
45375,yes
45610,no
51992,no
6815,no
48389,yes
2768,no
40612,no
43222,yes
7172,yes
15287,no
28620,no
42532,no
15399,no
23868,no
46521,yes
30126,no
17636,yes
28513,yes
21425,yes
13827,no
55336,no
40887,yes
30717,no
8876,yes
587,no
10578,no
37783,no
18919,no
14063,yes
46515,yes
1788,no
48316,yes
33446,no
11236,yes
31919,no
7541,no
41456,yes
39898,no
20840,no
37733,no
48384,yes
3148,yes
39936,yes
904,yes
2403,yes
5172,no
12906,no
18465,no
41685,yes
48220,no
31948,no
21888,no
44537,no
44373,no
49981,yes
11572,no
44630,no
12308,yes
3780,yes
43983,yes
40261,yes
22744,no
19392,yes
50888,yes
36576,no
27408,no
45177,no
6936,no
37441,no
7023,yes
7753,yes
6445,no
26073,no
52970,yes
43020,yes
13282,yes
53414,no
27263,no
43067,no
14658,no
9571,no
48592,no
7403,yes
20571,no
32803,no
23193,no
1773,no
3058,no
36676,no
41317,no
55227,no
28748,no
54028,no
11308,no
52680,no
22704,no
15162,yes
52670,yes
28476,no
5716,no
55188,yes
30405,yes
48438,no
47863,yes
48085,yes
26571,no
15090,no
1180,no
47714,no
45769,no
21502,yes
28399,yes
37745,no
33723,no
772,yes
21758,no
22748,yes
24350,yes
39666,yes
30112,no
54047,no
42315,yes
37205,no
29544,yes
12847,no
28403,no
45397,no
13102,no
18957,no
10500,no
16603,no
16320,no
10452,no
48053,yes
3845,no
41114,yes
22070,no
20349,no
14474,yes
29212,no
19292,no
19320,no
43425,no
54839,yes
1785,no
45197,yes
27893,no
33951,no
55249,yes
2276,yes
24308,no
53234,yes
52548,yes
32750,no
18023,no
46287,no
40243,no
34618,no
41354,no
19773,no
21737,no
23153,no
17310,yes
34109,no
33010,yes
27090,yes
24852,yes
14797,yes
38733,yes
15931,no
7405,no
10382,no
6704,no
41853,yes
47366,no
39546,no
35432,no
20116,yes
25251,yes
23799,no
2081,no
32145,no
36157,yes
32111,no
30961,yes
43114,yes
42316,no
3254,no
27484,no
28646,no
11517,no
38729,no
51214,no
23725,yes
16710,no
31847,yes
26677,no
2510,no
48718,yes
22876,no
16303,no
26332,no
20591,no
43519,yes
16520,no
31468,no
25791,yes
36170,yes
5803,no
9185,yes
27533,yes
43285,no
11063,yes
15289,yes
55425,yes
48503,no
4158,yes
17880,yes
20601,yes
28418,no
24080,no
38625,no
46277,no
52174,no
22410,yes
18041,no
10829,yes
45911,no
23821,no
51119,yes
1433,no
51227,yes
13892,yes
33815,no
9263,no
3463,yes
55435,no
16700,yes
44949,yes
25714,no
19336,no
39265,no
52249,no
25645,yes
26161,yes
45897,yes
44715,yes
21307,yes
54719,no
31337,yes
35134,no
