artist,asin,media,review_count,star_rating,title,year,
Drowning Pool,B000RGSOH8,"Audio CD,MP3 Music",127,4.6,Full Circle,2008,
Fuel,B0000C8AXF,"Audio CD,MP3 Music",126,4.6,Natural Selection,2003,
Ministry,B0000894R2,"Audio CD,MP3 Music,Vinyl,Audio DVD",126,4.6,Animositisomina,2008,
Fates Warning,B004UMCSB8,"Vinyl,MP3 Music,Audio CD",126,4.6,The Spectre Within,1985,
,B0006A9IAM,DVD,124,4.6,Alive at Red Rocks,,
Incubus,B0006709MG,DVD,124,4.6,Incubus - Alive At Red Rocks - (DVD/CD combo in DVD digipak),,
Coroner,B0096FIFTS,"MP3 Music,Audio CD",125,4.6,R.I.P.,1987,
Iron Maiden,B00B2E4WCA,"Audio CD,Vinyl",123,4.6,The Trooper,1983,
Arion,B08S7JB23P,"Audio CD,MP3 Music,Vinyl",41,4.7,Vultures Die Alone,2021,
The Acacia Strain,B0002DD5S4,"Audio CD,MP3 Music,Vinyl",41,4.7,3750,2004,
Pentagram,B006RD8P3I,"MP3 Music,Audio CD",41,4.7,Last Rites,2011,
Melvins,B000001BDH,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",122,4.6,Bullhead,1993,
Jane's Addiction,B000AYEI4K,"Audio CD,MP3 Music",122,4.6,Up From The Catacombs: The Best of Jane's Addiction,2007,
Dope,B00189MHEY,"Audio CD,MP3 Music",121,4.6,No Regrets,2009,
Tomahawk,B00008NFO5,"Audio CD,MP3 Music",121,4.6,Mit Gas,2003,
Finger Eleven,B00004U38T,"Audio CD,MP3 Music",121,4.6,The Greyest Of Blue Skies,2000,
Ministry,B00000J7J9,"Audio CD,MP3 Music,Vinyl",121,4.6,Dark Side of the Spoon,1999,
Todd Rundgren,B0055F4OIO,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",120,4.6,Todd,1974,
Danzig,B0000666ZV,"Audio CD,Vinyl",118,4.6,777: I Luciferi,2002,
Trust Company,B0007TKHX4,"Audio CD,MP3 Music",118,4.6,True Parallels,2005,
Demon Hunter,B000W03RMQ,"Audio CD,MP3 Music",118,4.6,Storm the Gates of Hell,2007,
Iron Maiden,B006CYWAN8,Vinyl,119,4.6,2 Minutes To Midnight,1984,
Fantomas,B0000C43TE,"Audio CD,MP3 Music,Vinyl",117,4.6,Delirium Cordia,2015,
Kelly Osbourne,B0000C52FV,"Audio CD,MP3 Music",116,4.6,Changes,2008,
Dream Theater,B09B2ZB1Y5,"Vinyl,Audio CD",116,4.6,"Lost Not Forgotten Archives: Master of Puppets - Live in Barcelona, 2002",2022,
Cold,B000002GOV,"Audio CD,MP3 Music",115,4.6,Cold,1998,
High On Fire,B007ADKQFE,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",116,4.6,De Vermis Mysteriis,2012,
Kittie,B0002B15N8,"Audio CD,MP3 Music",115,4.6,Until the End,2004,
Various Artists,B0833C7BLS,"Vinyl,MP3 Music,Audio CD",115,4.6,We Wish You A Metal Xmas And A Headbanging New Year - Exclusive Limited Edition Red & Green Colored 2x Vinyl LP #/500,,
Various Artists,B00005UVS6,Audio CD,115,4.6,Kerrang 3,2002,
IOTUNN,B08QS2NJQZ,"Vinyl,MP3 Music,Audio CD",115,4.6,Access All Worlds,2021,
Mystery,B000RPCEJ8,"Audio CD,MP3 Music",40,4.7,Beneath the Veil of Winter's Face,2007,
Der Weg einer Freiheit,B09F1KM8CQ,"Vinyl,MP3 Music,Audio CD",40,4.7,Noktvrn,2021,
Soundwalk Collective,B07X7YNY63,"Vinyl,MP3 Music,Audio CD",40,4.7,Mummer Love, | ,
Soilent Green,B00000BIKX,Audio CD,40,4.7,Sewn Mouth Secrets,1998,
Novembre,B000EUMKSQ,"Audio CD,MP3 Music,Vinyl",40,4.7,Materia,2006,
3 Inches of Blood,B00061RYWA,"Audio CD,MP3 Music",113,4.6,Advance And Vanquish,2004,
Unanimated,B09H8YFRHN,"Vinyl,MP3 Music,Audio CD",113,4.6,Victory in Blood,2021,
Trapt,B001BGTWP6,"Audio CD,MP3 Music",112,4.6,Only Through the Pain,2008,
Morphine,B007M30BW0,"MP3 Music,Audio CD",109,4.6,Swing It Low / Bought Myself A Steak,1996,
Apsû,B09DF5FH8Q,"Audio CD,MP3 Music",24,4.8,Proscriptor McGovern's Apsu,2021,
Saliva,B000KJTFD4,"Audio CD,MP3 Music",108,4.6,Blood Stained Love Story,2007,
Sabaton,B08XNRSS5X,Vinyl,24,4.8,The Royal Guard Transparent Black Marble,2021,
Sinister,B00000DCEH,"Audio CD,MP3 Music,Vinyl",24,4.8,Aggressive Measures,1998,
The Go-Betweens,B007PSYHEA,"Audio CD,Vinyl",24,4.8,Before Hollywood,1983,
Static-X,B0002GAADE,"Audio CD,MP3 Music",108,4.6,"Beneath, Between, Beyond",2004,
Chimaira,B000N39IBQ,"Audio CD,MP3 Music",108,4.6,Resurrection,2013,
Atomship,B0001Z36SW,"Audio CD,MP3 Music",107,4.6,Crash of 47,2004,
Nonpoint,B0002IQILU,"Audio CD,MP3 Music",107,4.6,Recoil,2004,
Crazy Town,B00006RSU1,"Audio CD,MP3 Music,Audio, Cassette",108,4.6,darkhorse,2002,
Jane's Addiction,B000000P2K,"Audio CD,Vinyl,Audio, Cassette",108,4.6,Jane's Addiction,1990,
Ministry,B000002LLZ,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",108,4.6,In Case You Didn't Feel Like Showing Up,1990,
,B00AQ3EPH0,Audio CD,107,4.6,V.A. - Hatsune Miku -Project Diva-F Complete Collection Japan MHCL-2246,,
Danzig,B0002MHE7I,"Audio CD,MP3 Music,Vinyl",108,4.6,Circle of Snakes,2007,
Riverside,B000FG82LS,"Audio CD,MP3 Music",108,4.6,Voices In My Head,2012,
Midnight,B09BY84T5T,"Audio CD,MP3 Music,Vinyl",39,4.7,No Mercy for Mayhem,2021,
Jesus Lizard,B0000019KC,"Audio CD,Vinyl",39,4.7,Down,1994,
,B00BW7FEUQ,"Vinyl,MP3 Music,Audio CD",39,4.7,Chimp Spanner: At The Dream's Edge [2xWinyl],,
Strapping Young Lad,B000005HM8,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",39,4.7,Heavy As a Really Heavy Thing,1995,
El Grupo Nuevo De Omar Rodriguez Lopez,B001V7UXIK,"Audio CD,MP3 Music,Vinyl",39,4.7,Cryptomnesia,2009,
Karma to Burn,B00000JKGR,"Audio CD,Vinyl",39,4.7,Wild Wonderful Purgatory,1999,
69 Eyes,B000L22SV6,"Audio CD,MP3 Music,Vinyl",39,4.7,Wasting the Dawn,2007,
Faith No More,B0026Z8QPS,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",39,4.7,We Care a Lot,,
Danzig,B000PFU9TW,"Audio CD,Vinyl",106,4.6,The Lost Tracks Of Danzig,2007,
Joy Division,B0000259C3,Audio CD,106,4.6,Permanent: Joy Division 1995,1995,
Pyramaze,B08FSDDMVL,"Audio CD,MP3 Music,Vinyl",105,4.6,Epitaph,2020,
Soulfly,B0018RCQL0,"Audio CD,MP3 Music",104,4.6,Conquer,2008,
Dir En Grey,B000MGVCIQ,"Audio CD,MP3 Music",103,4.6,The Marrow of a Bone,2007,
Dream Theater,B099ZX9HZ3,"Audio CD,MP3 Music,Vinyl",101,4.6,"Lost Not Forgotten Archives: Master of Puppets - Live in Barcelona, 2002",2021,
Dark New Day,B0009I7NPS,"Audio CD,MP3 Music",102,4.6,Twelve Year Silence,2005,
Jeff Danna,B0002VEQWU,"Audio CD,Vinyl",100,4.6,Resident Evil: Apocalypse: Music from and Inspired by The,2004,
Molotov,B00008BRCY,"Audio CD,MP3 Music",38,4.7,Dance & Dense Denso,2003,
Course Of Empire,B000000GSF,"Audio CD,MP3 Music,Audio, Cassette",17,4.9,Telepathic Last Words,1998,
Diecast,B000H0MMFO,"Audio CD,MP3 Music",38,4.7,Internal Revolution,2006,
Creed,B00004YWYY,Audio CD,17,4.9,With Arms Wide Open,2000,
Mago de Oz,B001FZ0A1I,"Audio CD,MP3 Music,Audio CD",38,4.7,Barakaldo Df,2008,
Violent Femmes,B0076SL0PI,"MP3 Music,Audio CD",38,4.7,Why Do Birds Sing?,1991,
Samsas Traum,B000BHHCTO,"Audio CD,MP3 Music,Vinyl",17,4.9,"Oh Luna Mein, Ltd. Erstausgabe",,
Sirenia,B001MYJW16,"Audio CD,MP3 Music",99,4.6,The 13th Floor,2012,
Dry Kill Logic,B00005BCFU,"Audio CD,MP3 Music",99,4.6,Darker Side of Nonsense,2001,
Various Artists,B00006359N,"Audio CD,MP3 Music",99,4.6,"Scorpion King, The",2002,
Mudvayne,B00005RGO1,"Audio CD,MP3 Music",98,4.6,The Beginning Of All Things To End,2001,
Clutch,B0002JP29S,"Audio CD,MP3 Music,Vinyl",97,4.6,Jam Room,2005,
Clutch,B00004RDU8,"Audio CD,MP3 Music,Vinyl",97,4.6,Jam Room,2000,
The White Stripes,B0077DWXGC,Vinyl,97,4.6,7 Nation Army / Good To Me,2003,
Therapy?,B000002G3S,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",96,4.6,Infernal Love,1996,
Blindside,B0000YO65G,"Audio CD,MP3 Music",96,4.6,About A Burning Fire,2011,
Melvins,B00191WSWM,"Audio CD,MP3 Music,Vinyl",96,4.6,Nude With Boots,2015,
Dio,B08JB1M4TH,"Vinyl,Audio CD",95,4.6,Sacred Heart,2021,
Austrian Death Machine,B00197THPW,"Audio CD,MP3 Music",95,4.6,Total Brutal,2008,
Soil,B0001ZX4PC,"Audio CD,MP3 Music",95,4.6,Redefine,2006,
Mago de Oz,B000DZIGB2,"Audio CD,MP3 Music",94,4.6,Gaia II,2006,
Sepultura,B000007UVL,"Audio CD,MP3 Music,Audio, Cassette",37,4.7,Blood Rooted,1997,
Front 242,B0000028L3,"Audio CD,Audio, Cassette",37,4.7,Back Catalogue,1992,
The Lurking Fear,B09GKT9HJ3,"Audio CD,MP3 Music,Vinyl",37,4.7,"Death, Madness, Horror, Decay",2021,
Primal Fear,B08CWJ8JVS,"Vinyl,MP3 Music,Audio CD",37,4.7,Live in the USA White/Blue/Red Marble,2020,
Nocturnal Rites,B07H62Q4JQ,"Vinyl,MP3 Music,Audio CD",37,4.7,8Th Sin,2018,
Eyehategod,B00004XSOM,"Audio CD,MP3 Music,Vinyl",37,4.7,Confederacy Of Ruined Lives,2012,
"Hirsch Effekt,the",B0858TGPJD,"Vinyl,MP3 Music,Audio CD",37,4.7,Kollaps/Fanbox,2020,
Chimaira,B001TT7UAY,"Audio CD,MP3 Music,Vinyl",93,4.6,Infection,2009,
Prong,B000002AZP,"Audio CD,MP3 Music,Vinyl",93,4.6,Rude Awakening,1996,
Stabbing Westward,B000002933,"Audio CD,MP3 Music",93,4.6,Ungod,1994,
Omnium Gatherum,B09DMXZ8LL,"Audio CD,MP3 Music,Vinyl",93,4.6,Origin,2021,
36 Crazyfists,B00005A46Q,"Audio CD,MP3 Music",93,4.6,Bitterness The Star,2002,
Crystal Viper,B08L3Q6BWK,"Audio CD,MP3 Music,Vinyl",93,4.6,The Cult,2021,
Sepultura,B000099O19,"Audio CD,MP3 Music,Vinyl",93,4.6,Roorback,2003,
Unida,B00004RI87,"Audio CD,Vinyl",93,4.6,Coping With the Urban Coyote,1999,
Amesoeurs,B001UN1JCE,"Audio CD,MP3 Music",23,4.8,Amesoeurs,2012,
Nural,B0009UNAIK,"Audio CD,MP3 Music",23,4.8,Weight of the World,2005,
Therapy?,B00000DN8G,Audio CD,23,4.8,Hats Off to the Insane,1993,
Iron Maiden,B00B6IZCLC,"Vinyl,Audio CD",23,4.8,Women In Uniform - Twilight Zone,1990,
Electric Wizard,B000FBHC78,"Audio CD,MP3 Music,Vinyl",91,4.6,Electric Wizard,2017,
Machine Head,B0009HLB3O,DVD,90,4.6,Machine Head - Elegies,,
Living Colour,B00006IM9X,"Audio CD,Vinyl",90,4.6,Vivid,2011,
Iron Maiden,B003DY8UJS,"Vinyl,Audio CD",90,4.6,Run To the Hills / the Number of the Beast,1990,
Kottonmouth Kings,B00004TWIM,"Audio CD,MP3 Music,Vinyl",89,4.6,High Society,2000,
Isis (Rock),B001YXXSJM,"Audio CD,MP3 Music,Vinyl",88,4.6,Wavering Radiant,2015,
Six Feet Under,B0096U590G,"MP3 Music,Audio CD",88,4.6,Bringer Of Blood,2003,
Butthole Surfers,B00943MGX8,"MP3 Music,Audio CD",88,4.6,Weird Revolution,2001,
69 Eyes,B00004WLEW,Audio CD,36,4.7,Blessed Be,,
Cave-In,B00004WMYV,"Audio CD,Vinyl",36,4.7,Jupiter,2000,
Wolf,B000I2KRY4,"Audio CD,MP3 Music,Vinyl",36,4.7,Black Flame,2006,
Zu,B001KKRD6I,"Audio CD,MP3 Music,Vinyl",36,4.7,Carboniferous,2015,
Coleman Hawkins,B00000I2JK,Audio CD,36,4.7,Who Cares a Lot,,
Acid Bath,B000BNTMLY,"Audio CD,MP3 Music",87,4.6,Demos: 1993-1996,2005,
Fireflight,B000G7PO2Q,"Audio CD,MP3 Music",87,4.6,The Healing Of Harms,2006,
VARIOUS ARTISTS,B0000CERNM,Audio CD,87,4.6,MTV2 Headbanger's Ball,2003,
Evanescence,B000127MM6,Audio CD,87,4.6,My Immortal Pt 1,2004,
Butthole Surfers,B0093T1KGC,"Vinyl,MP3 Music,Audio CD",88,4.6,Rembrandt Pussyhorse,1986,
Crowbar,B00004YX2U,"Audio CD,Audio CD",13,5,Time Heals Nothing,2000,
XXX,B00006H1GH,Audio CD,86,4.6,XXX,2009,
Breaking Benjamin,B0006BGXD6,"Audio CD,MP3 Music",86,4.6,So Cold,2004,
Korn,B000SNUMZ2,Audio CD,86,4.6,Untitled,2007,
Pain Of Salvation,B000KQGP2G,"Audio CD,MP3 Music,Vinyl",86,4.6,Scarsick,2012,
Mudvayne,B0000E32VI,DVD,85,4.6,Mudvayne - All Access To All Things,,
Megaherz,B001AGPUVW,"Audio CD,MP3 Music",85,4.6,Herzwerk II,2008,
The Church,B007OLR1L4,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",85,4.6,Priest = Aura,1992,
Danzig,B000002MK4,"Audio CD,Audio, Cassette",83,4.6,Thrall: Demonsweatlive,,
Eisbrecher,B000IU3XSS,"Audio CD,MP3 Music,Vinyl",83,4.6,Antikörper,2006,
Metal Church,B08HT3KLPQ,"Vinyl,MP3 Music,Audio CD",83,4.6,Classic Live,,
Motograter,B00008YJGF,Audio CD,82,4.6,Motograter (PA),2012,
Vast,B00265SCIY,"Audio CD,MP3 Music",35,4.7,Me and You,2009,
Aquilus,B09HHJKKNQ,"Audio CD,MP3 Music,Vinyl",35,4.7,Griseus,2022,
Haste the Day,B001FBSLU4,"Audio CD,MP3 Music",35,4.7,Dreamer,2008,
Vince Neil,B000002MXK,"Audio CD,MP3 Music,Audio, Cassette",82,4.6,Carved in Stone,1995,
Every Time I Die,B00005NKI3,"Audio CD,MP3 Music",35,4.7,Last Night In Town,2007,
Failure,B00004YLAL,"Audio CD,Vinyl",35,4.7,Magnified,2000,
Unearth,B09FY7858K,"Vinyl,MP3 Music,Audio CD",82,4.6,III:In The Eyes Of Fire,2021,
Hawthorne Heights,B00073K8CU,Audio CD,81,4.6,The Silence In Black and White,2005,
Isis (Rock),B000I2K9JW,"Audio CD,MP3 Music,Vinyl",81,4.6,In Absence Of Truth,2015,
Marco Beltrami,B00003OP2O,Audio CD,81,4.6,Scream 3 2000 Film,2000,
Edge Of Paradise,B096LKHGMK,"Audio CD,MP3 Music,Vinyl",80,4.6,The Unknown,2021,
Saint Vitus,B006RC09KQ,"MP3 Music,Audio CD",80,4.6,Born Too Late / Saint Vitus,2011,
Incantation,B096CX44JP,"Audio CD,MP3 Music,Vinyl",22,4.8,Decimate Christendom,2021,
Death,B09FT6BCWW,"Audio, Cassette,Audio CD",22,4.8,Individual Thought Patterns,2021,
Life Of Agony,B0000C8AP2,"Audio CD,MP3 Music",22,4.8,Best of,2003,
U.P.O.,B0001GOHH0,Audio CD,22,4.8,The Heavy,2006,
Digital Summer,B003N7G9DY,"Audio CD,MP3 Music",22,4.8,Counting the Hours,2010,
InnerSiege,B08TLG26J3,"Audio CD,MP3 Music,Vinyl",22,4.8,Fury Of Ages, | ,
,B08LFPMJ2M,Vinyl,22,4.8,Dream Evil Live '87,,
Days Of The New,B0010YPTFQ,"Audio CD,MP3 Music",22,4.8,The Definitive Collection,2008,
Melvins,B0000004IU,Audio CD,22,4.8,Honky,1997,
Year of No Light,B004RCMIUM,"Audio CD,MP3 Music,Vinyl",22,4.8,Year Of No Light 'Ausserwelt',2011,
Rage Against The Machine,B003YX8XF4,Audio CD,22,4.8,The Battle Of Los Angelos/Renegades,2010,
Television Personalities,B009UIGB9W,"MP3 Music,Audio CD",22,4.8,They Could Have Been Bigger Than The Beatles,1986,
Various Artists,B000GWBO8Y,Audio CD,22,4.8,Kerrang: The Album,2006,
Frédéric Talgorn,B00004SC0F,Audio CD,79,4.6,Heavy Metal 2000: Original Motion Picture Soundtrack, | ,
DIO,B08LMR4K6M,"Vinyl,Audio CD",79,4.6,Ronnie’S Birthday Show Clear,2021,
Finger Eleven,B00000BIKF,"Audio CD,MP3 Music",79,4.6,Tip,1998,
Lisa Samson,B008HSRRPI,"MP3 Music,Audio CD",79,4.6,Head On,1980,
Amorphis,B0046CD24O,"MP3 Music,Audio CD",79,4.6,Tuonela (Limited Edition Picture Disc),1999,
Therion,B00KIYQSDG,"MP3 Music,Audio CD",78,4.6,Vovin,1998,
Boris,B000F1HGVA,"Audio CD,MP3 Music",78,4.6,Pink,2006,
Ratos de Porao,B00008O7B4,"Audio CD,MP3 Music,Vinyl",34,4.7,Cada Dia Mais Sujo E Agressivo,2012,
Sunn 0))),B00008CLQF,Audio CD,34,4.7,White 1,2008,
Lard,B000000FBS,"Audio CD,MP3 Music,Vinyl",34,4.7,Pure Chewing Satisfaction,1997,
Cephalic Carnage,B00004RJ3F,"Audio CD,MP3 Music",34,4.7,Exploiting Dysfunction,2005,
Primal Scream,B007A74VPQ,"Vinyl,MP3 Music,Audio CD",34,4.7,Primal Scream,1989,
Bloodsimple,B0007US7XA,"Audio CD,MP3 Music,Vinyl",77,4.6,Cruel World,2005,
Tiamat,B0097GTWGG,"Audio CD,MP3 Music",77,4.6,The Scarred People - Ltd,2012,
Marilyn Manson,B000005ROQ,Audio CD,16,4.9,Beautiful People Pt 1 / Cryptorchid,1998,
DeGarmo & Key,B09KSD43K1,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",16,4.9,Straight On,2022,
Mayhem,B0948Y3CMW,"Vinyl,MP3 Music,Audio CD",76,4.6,Atavistic Black Disorder / Kommando - EP,2021,
Bound in Fear,B099TQ228Y,"Audio CD,MP3 Music,Vinyl",16,4.9,Penance,2021,
Four Stroke Baron,B09B4LRN74,"Vinyl,MP3 Music,Audio CD",16,4.9,Planet Silver Screen,2021,
Kaunis Kuolematon,B08HG7TQHX,"Audio CD,MP3 Music,Vinyl",16,4.9,Syttykoon Toinen Aurinko,2020,
H-Blockx,B00001NTR9,"Audio CD,Vinyl,Audio, Cassette",16,4.9,Fly Eyes,1999,
Royal Trux,B009SWF9V6,"MP3 Music,Audio CD",16,4.9,Thank You,1995,
Nonpoint,B00006RHOI,"Audio CD,MP3 Music",76,4.6,Development,2003,
Confessor,B000008EIE,"Audio CD,Vinyl",16,4.9,Condemned,1992,
Mudvayne,B00005U2K6,DVD,75,4.6,L(ive) D(osage) 50 - Live In Peoria,,
Aversions Crown,B086LF1C5W,"Audio CD,MP3 Music,Vinyl",75,4.6,Hell Will Come For Us All,2020,
Institute,B000ALM4EY,"Audio CD,MP3 Music",75,4.6,Distort Yourself,2005,
Helmet,B00018U9TI,"Audio CD,MP3 Music",74,4.6,Unsung: The Best Of Helmet 1991-1997,2004,
L7,B000002NA1,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",74,4.6,The Beauty Process: Triple Platinum,1997,
Stereomud,B00005JA2H,"Audio CD,MP3 Music",74,4.6,Perfect Self,2001,
Downset,B000001E2Q,"Audio CD,MP3 Music,Vinyl",74,4.6,Downset,1994,
Infectious Grooves,B0000028UH,"Audio CD,MP3 Music,Audio, Cassette",73,4.6,SARSIPPIUS' ARK,1993,
Red House Painters,B0097T2HYW,"MP3 Music,Audio CD",73,4.6,Down Colorful Hill,1992,
Iron Mask,B08JF5KLJX,"Audio CD,MP3 Music",33,4.7,Masters Of Masters,2020,
Five Pointe O,B00005YVON,"Audio CD,MP3 Music",33,4.7,Untitled,2002,
Patti Rothberg,B001FM8Z86,"Audio CD,MP3 Music,Audio, Cassette",33,4.7,Between Human and Divine,1996,
Kittie,B000MQ55HK,Audio CD,72,4.6,Funeral For Yesterday,2007,
Danny Elfman,B002HMHSAO,"Audio CD,MP3 Music",72,4.6,Spider-Man Score,2009,
Kingdom of Giants,B08BW8LVZM,"Audio CD,MP3 Music,Vinyl",71,4.6,Passenger,2020,
Between the Buried and Me,B001ET8GNY,"Audio CD,MP3 Music,Vinyl",71,4.6,Colors Live,2008,
The Chariot,B00068CUZO,"Audio CD,MP3 Music",71,4.6,"Everything is Alive, Everything is Breathing, Nothing is Dead & Nothing is Bleeding",2004,
Feeder,B000095J4Y,"Audio CD,MP3 Music",71,4.6,Comfort in Sound,2003,
Various Artists,B00007DPGX,Audio CD,70,4.6,WWE Anthology,2002,
Ill Nino,B000AMJECI,"Audio CD,MP3 Music",70,4.6,One Nation Underground,2005,
David Carradine,B00004VVNU,DVD,70,4.6,Type O Negative: After Dark [DVD],,
,6304901348,"VHS Tape,DVD",70,4.6,Type O Negative: After Dark VHS,,
Deftones,B000059X4O,Audio CD,69,4.6,Back to School Mini Maggit,2008,
Stillbirth,B09HG4W5SX,"Audio CD,MP3 Music,Vinyl",21,4.8,Strain of Gods,2021,
Dog Fashion Disco,B001FBUPGC,"Audio CD,MP3 Music",21,4.8,Beating A Dead Horse To Death Again,2008,
Made Out of Babies,B00197U0SU,"Audio CD,MP3 Music",21,4.8,The Ruiner,2008,
Ringworm,B000B8T25A,"Audio CD,MP3 Music,Vinyl",21,4.8,Justice Replaced By Revenge,2005,
Saviour Machine,B004QOAME0,"Audio CD,MP3 Music,Audio CD",21,4.8,The Legend Part I,2011,
Escape To Serenity,B000005J82,"Audio CD,MP3 Music",68,4.6,Escape From L.A. 1996 Film,1996,
Eternal,B000FBHC6Y,"Audio CD,MP3 Music",32,4.7,Pre-Electric Wizard 1989-94,2019,
Crowbar,B00004RI68,"Audio CD,MP3 Music",32,4.7,Equilibrium,2000,
Kittie,B002HUQ29E,"Audio CD,MP3 Music,Vinyl",68,4.6,In the Black,2009,
Anterior,B000Q66HK0,"Audio CD,MP3 Music",32,4.7,This Age of Silence,2007,
Danzig,B00000E9RQ,"Audio CD,MP3 Music,Audio, Cassette",68,4.6,Danzig 04,,
Evanescence,B0000CC7G9,"Audio CD,Audio DVD",32,4.7,Going Under,2003,
Codeine,B00A3MMX3C,"Vinyl,Audio CD",32,4.7,Frigid Stars,1990,
Orange Goblin,B000U0TAY2,"Audio CD,MP3 Music,Audio CD,Vinyl",68,4.6,Healing Through Fire [Vinyl],,
Trapt,B0040T7CL2,"Audio CD,MP3 Music",67,4.6,No Apologies,2010,
Crowbar,B00006L5QN,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",67,4.6,Crowbar,,
White Stones,B083XV6R78,"Audio CD,MP3 Music,Vinyl",66,4.6,Kuarahy,2020,
Emmure,B000MCI026,"Audio CD,MP3 Music,Vinyl",66,4.6,Goodbye to the Gallows,2007,
Monster Magnet,B000000HVV,"Audio CD,MP3 Music,Vinyl",66,4.6,Spine of God,1992,
Danko Jones,B00082ZS9I,"Audio CD,MP3 Music,Vinyl",66,4.6,We Sweat Blood,2005,
Neil Fallon,B001DZA4AC,DVD,65,4.6,Full Fathom Five: Video Field Recordings 2007-2008,", et al.",
Baha Men,B007MWZCYI,"MP3 Music,Audio CD",65,4.6,Underwater Moonlight,1980,
Mago de Oz,B0001F7UCU,"Audio CD,MP3 Music",65,4.6,Mago De Oz,2004,
Seether,B000VS6P50,"Audio CD,Vinyl",64,4.6,Finding Beauty In Negative Spaces,2007,
Richard Dawson & Circle,B09FZ1L9NK,"Vinyl,MP3 Music,Audio CD",64,4.6,Henki,2021,
Danko Jones,B0010YOYQ6,"Audio CD,MP3 Music,Vinyl",64,4.6,Never Too Loud,2008,
Crowbar,B0006UMRL4,"Audio CD,MP3 Music,Vinyl",64,4.6,Lifesblood For The Downtrodden,2015,
Godhead,B000056B7H,"Audio CD,MP3 Music",64,4.6,2000 Years of Human Error,2001,
Audioslave,B07T75T8LJ,Audio CD,31,4.7,Audioslave: Complete Studio Album Discography - 3 CDs (Self Titled / Out of Exile / Revelations) + Bonus Art Card,,
Chimaira,B0001902CQ,Audio CD,31,4.7,Impossibility of Reason Ltd,2008,
White Zombie,B000000OOD,Audio CD,31,4.7,Night Crawlers: The KMFDM Remixes,1992,
3,B000BI0WSG,"Audio CD,MP3 Music",31,4.7,Wake Pig,2005,
Kerbdog,B00000887M,"Audio CD,MP3 Music,Vinyl",31,4.7,On the Turn,1998,
Depswa,B000095J4P,"Audio CD,MP3 Music",31,4.7,Two Angels And A Dream,2003,
Revolting Cocks,B001QERPCK,"Audio CD,MP3 Music",31,4.7,Sex-O Olympic-O,2009,
Amen (punk),B00001IV8O,"Audio CD,MP3 Music,Vinyl",63,4.6,Amen,1999,
Pitchshifter,B0000067IL,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",63,4.6,Www.Pitchshifter.Com,1998,
Six Feet Under,B0096VYJ6K,"MP3 Music,Audio CD",63,4.6,Graveyard Classics,2000,
69 Eyes,B000N3SS4Y,"Audio CD,MP3 Music,Vinyl",62,4.6,Angels,2007,
Nightmare,B08CWM83J8,"Audio CD,MP3 Music",62,4.6,Aeternam,2020,
Various,B00004XSTZ,"Audio CD,MP3 Music",61,4.6,Loud Rocks,2000,
Jane's Addiction,B001G7HT8M,"Audio CD,MP3 Music",61,4.6,A Cabinet Of Curiosities Deluxe,2009,
Mudhoney,B0074DWBTE,"MP3 Music,Audio CD",61,4.6,Piece Of Cake,1992,
The Abominable Iron Sloth,B000ERU716,"Audio CD,MP3 Music",12,5,Abominable Iron Sloth,2007,
Powerman 5000,B000005ALX,"Audio CD,MP3 Music,Audio, Cassette",60,4.6,Mega Kung Fu Radio,1997,
PRIMAL FEAR,B08CWM7NK3,Vinyl,15,4.9,Unbreakable White/Black Marble,2020,
Nailbomb,B00080COC4,DVD,20,4.8,Nailbomb: Live at Dynamo [DVD],,
Candiria,B000067F6W,"Audio CD,MP3 Music",15,4.9,The C.O.M.A. Imprint,2002,
Ministry,B0012X66I4,"Audio CD,MP3 Music",60,4.6,Cover Up,2008,
Veritas,B08C47SV8H,"Audio CD,MP3 Music",15,4.9,Threads Of Fatality,2020,
Nevermore,B001GJ4U9Q,"DVD,Audio CD",60,4.6,The Year Of The Voyager (2DVD),,
Patton/Kaada,B000WPNKPU,DVD,30,4.7,Live (Romances Tour),,
Mortification,B000A7G3SG,"Audio CD,MP3 Music,Audio CD,Vinyl",30,4.7,Mortification,2011,
Rhino Bucket,B00000DWVP,Audio CD,15,4.9,Pain,1994,
Earth Crisis,B000000IDV,"Audio CD,MP3 Music,Vinyl",20,4.8,Firestorm,1996,
Alabama Thunder Pussy,B00023GG0I,"Audio CD,MP3 Music,Vinyl",20,4.8,Fulton Hill,2004,
Stuck Mojo,B00001SVM7,"Audio CD,MP3 Music",20,4.8,HVY 1,2009,
The Warriors,B00062142K,"Audio CD,MP3 Music",12,5,War Is Hell,2004,
Incantation,B096CX44JR,"Audio CD,MP3 Music,Vinyl",20,4.8,Primordial Domination,2021,
