artist,asin,media,review_count,star_rating,title,year
Budgie,B0007LEAUI,"Audio CD,MP3 Music,Vinyl",231,4.7,Squawk,2007
Deep Purple,B000002KEI,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",230,4.7,Who Do We Think We Are,1988
Judas Priest,B00092QU08,Audio CD,225,4.7,Turbo,2005
Black Sabbath,B000008DHS,"Audio CD,Vinyl,Audio, Cassette",224,4.7,Cross Purposes,1994
Diamond Head,B00122OCGI,"Audio CD,MP3 Music,Vinyl",223,4.7,Lightning To The Nations,1992
Iron Maiden,B00004UFYP,"Audio CD,Vinyl",51,4.8,Wicker Man,
Venom,B00005V333,"Audio CD,MP3 Music,Vinyl",209,4.7,At War with Satan,2008
Deep Purple,B000006Y3S,"Audio CD,Vinyl",204,4.7,Deep Purple In Concert 1970 & 1972,1998
,B00023ARFI,"Audio CD,Audio CD",20,5,BBC ARCHIVES,
Heaven & Hell,B000TITOVO,"Audio CD,MP3 Music",199,4.7,Live From Radio City Music Hall,2011
Motörhead,B000RO8T6G,"Audio CD,MP3 Music,Vinyl",196,4.7,Better Motorhead Than Dead: Live At Hammersmith,2007
Budgie,B00078SBJW,"Audio CD,Vinyl,Audio, Cassette",194,4.7,Bandolier,2007
UFO,B00000I5MM,"Audio CD,MP3 Music,Vinyl",193,4.7,UFO 1,1999
Deep Purple,B0002PZKH6,"Audio CD,Vinyl",192,4.7,Burn,2005
Thin Lizzy,B000FKO5I8,"Audio CD,MP3 Music",190,4.7,The Definitive Collection,2006
UFO,B00000DU4T,"Audio CD,Vinyl,Audio, Cassette",187,4.7,Obsession,1996
Iron Maiden,B00000IJPU,"Audio CD,Audio CD",186,4.7,Best Of The Beast,1999
Judas Priest,B000EQ47TU,Audio CD,186,4.7,The Essential Judas Priest,2006
Queen,B0006N0EVG,Audio CD,184,4.7,Jewels 2,2005
Iron Maiden,B00000713S,"Audio CD,Vinyl",28,4.9,Flight of Icarus/The Trooper,1990
Motörhead,B00004YYZA,"Audio CD,Vinyl",28,4.9,No Sleep Til Hammersmith,
UFO,B00004SAMN,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",178,4.7,No Place to Run,2000
Uriah Heep,B00007KWH3,"Audio CD,MP3 Music,Audio CD,Vinyl",173,4.7,Very Eavy Very Umble,2003
Saxon,B000MR8QF2,"Audio CD,Vinyl",167,4.7,Inner Sanctum,2007
UFO,B000LYG4ZU,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",166,4.7,"Wild, The Willing, & The Innocent",
Mercyful Fate,B087HJ3D2N,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",163,4.7,Return of the Vampire,2022
Darkthrone,B09V36Q13H,"Vinyl,MP3 Music,Audio CD",160,4.7,The Underground Resistance,2022
Black Sabbath,B00178TL4U,"Audio CD,Audio CD",27,4.9,Psycho Man,
Municipal Waste,B09X1WGNZX,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",145,4.7,Electrified Brain Blue Marble,2022
Deep Purple,B000002KBA,"Audio CD,Vinyl",146,4.7,In Rock,1990
Deep Purple,B000LRY97W,"Audio CD,MP3 Music",143,4.7,Live in Stuttgart 1993,2007
Deep Purple,B00005MFGG,"Audio CD,Vinyl",45,4.8,24 Karat Purple,2001
UFO,B00004SAJK,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",138,4.7,Mechanix,2000
Budgie,B0002B752I,"Audio CD,Audio CD,Vinyl",137,4.7,Power Supply,2002
Iron Maiden,B00006RZ5W,"Audio CD,Vinyl",136,4.7,Edward The Great - The Greatest Hits,2002
Iron Maiden,B000A6NQNC,"Audio CD,Vinyl",136,4.7,Edward the Great: Greatest Hits,2006
Ozzy Osbourne,B000PWQOBM,Audio CD,137,4.7,Tribute,2007
Led Zeppelin,B000002IVA,Audio CD,133,4.7,Led Zeppelin Vol. 2,1993
Judas Priest,B00004SR2F,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",132,4.7,"Hero, Hero",2000
UFO,B000005YJU,"Audio CD,Audio CD,Vinyl",44,4.8,UFO Soundtrack,1996
Cradle Of Filth,B000FGGEQI,"Audio CD,MP3 Music",128,4.7,Lovecraft & Witch Hearts,2011
Praying Mantis,B000DZ6WHW,"Audio CD,MP3 Music,Vinyl",128,4.7,Time Tells No Lies,2004
Budgie,B000I5YBIO,"Audio CD,Vinyl",124,4.7,If I Were Brittania I'd Waive the Rules,2006
Grim Reaper,B00004XSLR,"Audio CD,Vinyl",123,4.7,See You in Hell,2000
Judas Priest,B002ASVRCA,"Audio CD,MP3 Music",121,4.7,Touch of Evil: Live,2009
Tygers of Pan Tang,B004ER2CTC,"Audio CD,Vinyl",120,4.7,WILD CAT LP,
Tygers of Pan Tang,B00003IQI3,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",119,4.7,Spellbound,
Uriah Heep,B0016CP21I,"Audio CD,Vinyl",114,4.7,Wake The Sleeper,2008
Deep Purple,B0007XRA58,Audio CD,114,4.7,The Platinum Collection,2008
Uriah Heep,B0001BH2HW,"Audio CD,MP3 Music,Vinyl",41,4.8,Magic Nights,2004
David Bowie,B00411OA1O,Vinyl,110,4.7,wild on the run,
Saxon,B000063TE0,"Audio CD,Vinyl,Audio, Cassette",103,4.7,Dogs of War,2006
Venom,B00000JKG7,"Audio CD,Audio CD",40,4.8,Calm Before the Storm,1999
Iron Maiden,B000AC7OWK,Audio CD,101,4.7,Death On The Road,2005
,B000BEPLSQ,,3863,4.8,Night at the Opera,
Uriah Heep,B0000074P7,"Audio CD,MP3 Music",99,4.7,Uriah Heep - Greatest Hits,1998
Ian Gillan,B000NA2U4G,"Audio CD,Vinyl,Audio, Cassette",98,4.7,Future Shock,2007
Saxon,B000063TDY,"Audio CD,Vinyl,Audio, Cassette",96,4.7,Solid Ball of Rock,2002
Whitesnake,B000000OYO,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",94,4.7,Snakebite,1996
Stray,B000A17GQU,"Audio CD,MP3 Music,Vinyl",90,4.7,Stray,2009
Saxon,B000001YAJ,Audio CD,89,4.7,Unleash the Beast,1997
Saxon,B000063TDZ,"Audio CD,Audio CD,Vinyl,Audio, Cassette",85,4.7,Forever Free,2002
Deep Purple,B00005NB3A,"Audio CD,Vinyl",83,4.7,Deep Purple,2006
Angel Witch,B09M8Z6Y8S,"Vinyl,Audio CD",82,4.7,Angel Witch Jack-o'-Lantern Orange,2022
Misery Index,B09TV5S9SC,"Audio CD,MP3 Music,Vinyl",82,4.7,Complete Control,2022
Black Sabbath,B000005RET,"Audio CD,Vinyl",36,4.8,Ozzy Osbourne Years,
Mercyful Fate,B086PTDWF3,Vinyl,23,4.9,Mercyful Fate,2022
Primal Fear,B000005ZDM,"Audio CD,MP3 Music,Vinyl",79,4.7,Primal Fear,1998
Black Sabbath,B00005MNHQ,"Audio CD,Vinyl",35,4.8,Masters of Reality,2006
Samson,B00004NRU7,"Audio CD,MP3 Music,Vinyl",76,4.7,Shock Tactics,2002
Queen,B000000ODP,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",75,4.7,At the BBC,1995
Ian Gillan,B000NA2U46,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",72,4.7,Glory Road,2007
Deep Purple,B000023ZEA,Audio CD,34,4.8,Days May Come Days May Go,2000
Iron Maiden,B00000713W,"Audio CD,Vinyl",33,4.8,Purgatory/Maiden Japan,1990
Iron Maiden,B00006SM7W,Audio CD,67,4.7,Edward the Great,2002
Budgie,B000EGCTJU,Audio CD,65,4.7,BBC Recordings,2006
Samson,B00008F5ZF,"Audio CD,Vinyl",32,4.8,Live at Reading '81,2000
Venom,B000070WQK,"Audio CD,MP3 Music,Vinyl",63,4.7,The Seven Gates Of Hell - Singles 1980-1985,2003
Grim Reaper,B00000ETRW,"Audio, Cassette,Audio CD,Vinyl",63,4.7,Rock You to Hell,
,B00000E17P,"Audio CD,Vinyl",62,4.7,Can I Play With Madness,
Venom,B000063IQQ,"Audio CD,MP3 Music,Vinyl",61,4.7,Eine Kleine Nachtmusik,2008
,B00004RN1Q,"VHS Tape,DVD",61,4.7,Queen Live in Rio,
Black Sabbath,B0002XMF5I,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",1157,4.6,Born Again,2005
Black Sabbath,B000002KIK,"Audio CD,Audio CD",1110,4.6,Never Say Die,1990
Judas Priest,B0000630BW,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",1004,4.6,Ram It Down,2002
Iron Maiden,B000024Y9L,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",928,4.6,Virtual Xi,2008
Uriah Heep,B0002ADY1K,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",837,4.6,The Magician's Birthday,2005
Black Sabbath,B000002KGG,Audio CD,830,4.6,Technical Ecstasy,1990
Heaven & Hell,B0021TVYV2,"Audio CD,MP3 Music,Vinyl",795,4.6,Devil You Know,2009
Uriah Heep,B00008Y3VA,"Audio CD,MP3 Music",750,4.6,The Ultimate Collection,2003
Thin Lizzy,B000Q36488,Audio CD,710,4.6,Greatest Hits,2007
Ozzy Osbourne,B000AA304S,"Audio CD,MP3 Music,Audio, Cassette",701,4.6,Under Cover,2005
Judas Priest,B0007KVAVG,"Audio CD,MP3 Music",679,4.6,Angel of Retribution,2005
Iron Maiden,B000024JL3,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",626,4.6,X-Factor,2003
Black Sabbath,B000024DJD,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",608,4.6,Dehumanizer,2012
Deep Purple,B00003INJ6,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",594,4.6,Shades of Deep Purple,2002
Uriah Heep,B0001EMVZ2,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",569,4.6,Sweet Freedom,2004
Queen,B00002Z77F,"Audio CD,Vinyl,Audio, Cassette,MiniDisc",557,4.6,Queen: Greatest Hits III,1999
Deep Purple,B000026KG7,"Audio CD,MP3 Music,Vinyl",528,4.6,Deep Purple,2004
Deep Purple,B000005RTA,"Audio CD,MP3 Music,Vinyl",533,4.6,Stormbringer UK,1998
Deep Purple,B000FP2ZOY,"Audio CD,MP3 Music,Vinyl",481,4.6,Rapture of the Deep,2008
Led Zeppelin,B0000787GW,Audio CD,473,4.6,Early Days & Latter Days: 1 & 2,2002
Thin Lizzy,B00005Y2EL,"Audio CD,MP3 Music,Vinyl",471,4.6,Renegade,2002
Deep Purple,B001A9TK42,"Audio CD,MP3 Music,Vinyl",468,4.6,Live in Paris 1975,2008
Thin Lizzy,B000001F75,"Audio CD,MP3 Music,Vinyl",452,4.6,Vagabonds of the Western World,1991
Def Leppard,B000001EMN,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",424,4.6,Slang,1996
Iron Maiden,B00008ETLQ,"Vinyl,Audio CD",55,4.7,Piece of Mind,1990
Deep Purple,B000025JJ4,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",415,4.6,The Battle Rages On,1993
Deep Purple,B000026KGC,"Audio CD,Vinyl,Audio, Cassette",404,4.6,Book of Taliesyn,2000
Black Sabbath,B0002XMF5S,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",388,4.6,Seventh Star,2009
Budgie,B000005RDY,"Audio CD,Vinyl",374,4.6,The Best Of Budgie,1999
Angel Witch,B0009HL0RG,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",337,4.6,Angel Witch - 25th Anniversary Expanded Edition,2009
Judas Priest,B000008H5S,"Audio CD,Vinyl,Audio, Cassette",53,4.7,Best of: Judas Priest,1990
Iron Maiden,B0006B29Z2,DVD,319,4.6,Pt. 1: The Early Days,
Iron Maiden,B0006FO9J2,DVD,319,4.6,"The History of Iron Maiden, Part 1: The Early Days (Single-Disc Edition)",
Saxon,B00004DTLJ,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",298,4.6,Innocence Is No Excuse,
Deep Purple,B00000I5LW,Audio CD,52,4.7,Shades 1968-1998,1999
The Cult,B000002N2R,"Audio CD,Audio, Cassette",52,4.7,High Octane Cult,1996
Led Zeppelin,B00002SSRG,"Audio CD,Vinyl,Audio, Cassette",282,4.6,"Early Days: The Best of Led Zeppelin, Vol. 1",1999
Uriah Heep,B000001F9K,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",271,4.6,Live: Uriah Heep,1989
Queen,B000026L85,"Audio CD,Vinyl,Audio, Cassette",269,4.6,Queen Rocks,1997
Deep Purple,B00005GD5C,Audio CD,51,4.7,Live at the Olympia '96,
Deep Purple,B0000AINOD,"Audio DVD,MP3 Music,Audio CD,Vinyl",51,4.7,Concerto for Group & Orchestra,2003
Iron Maiden,B000006RHP,"Audio CD,Audio CD",265,4.6,A Real Live One,1998
Uriah Heep,B00005NQHS,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",260,4.6,Wonderworld,2001
Uriah Heep,B0001WPSIG,"Audio CD,Paperback,Audio CD",258,4.6,Uriah Heep : Return to Fantasy,2004
Black Sabbath,6305603871,"DVD,VHS Tape",252,4.6,The Last Supper,
Motörhead,B000817ZCW,Audio CD,28,4.8,Essential Noize: Very Best of Motorhead,2005
Iron Maiden,B00000713V,"Audio CD,Audio CD",28,4.8,Live At Donington,
,157330154X,"VHS Tape,DVD",252,4.6,The Last Supper VHS,
Thin Lizzy,B0000074FQ,Audio CD,247,4.6,Wild One: Very Best of,2012
Iron Maiden,B00000GAOO,"Audio CD,Vinyl",50,4.7,RUNNING FREE/SANCTUARY,
Omen,B000001CAW,"Audio CD,MP3 Music,Vinyl",50,4.7,Warning of Danger,1996
Deep Purple,B000SQJ2JG,"Audio CD,MP3 Music,Vinyl",240,4.6,Come Taste The Band,2015
Judas Priest,B00005M98C,"Audio CD,MP3 Music,Vinyl",238,4.6,Demolition,2001
Judas Priest,B00005M6YE,"Audio CD,MP3 Music,Vinyl",238,4.6,Demolition,2001
Deep Purple,B00006F2WY,Audio CD,238,4.6,Deep Purple: Concerto for Group and Orchestra Set,2002
Thin Lizzy,B000001F6Q,"Audio CD,MP3 Music,Vinyl",235,4.6,Shades of a Blue Orphanage,1990
Deep Purple,B000SQJ2J6,"Audio CD,Vinyl,Audio, Cassette",218,4.6,Made In Europe Original Recording Remastered/Limited Anniversary Edition,2017
Uriah Heep,B000001F43,"Audio CD,Vinyl,Audio, Cassette",209,4.6,Demons & Wizards,1990
Deep Purple,B000005RPX,"Audio CD,MP3 Music,Vinyl",210,4.6,Live In Japan,1998
Iron Maiden,B000LWWU8W,"Vinyl,Audio, Cassette",19,4.9,Maiden Japan,1981
Motorhead,B08GMRHP4H,"Vinyl,Audio CD",48,4.7,England 1978,2020
Witchfinder General,B0000087M6,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",200,4.6,Death Penalty,2009
Thin Lizzy,B000001G0L,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",199,4.6,Dedication: The Very Best Of Thin Lizzy,1991
Black Sabbath,B00000AFW7,Audio CD,199,4.6,Iron Man,1998
Uriah Heep,B0000040MT,"Audio CD,MP3 Music,Vinyl",197,4.6,Innocent Victim,1991
Girlschool,B0050AYU9M,"Vinyl,MP3 Music,Audio CD",27,4.8,Demolition,
White Spirit,B00164POKK,Audio CD,27,4.8,White Spirit,2008
Venom,B00004SV19,"Audio CD,MP3 Music",47,4.7,Resurrection MANTAS,
Queen,B00004U90A,"Audio CD,Vinyl,Audio, Cassette",185,4.6,Bohemian Rhapsody,2000
Saxon,B001LRRZRM,"Audio CD,Audio CD",169,4.6,Best of: Saxon,2009
Black Sabbath,B000002LB4,"Audio CD,Audio CD",168,4.6,"Eternal Idol, The",1990
Deep Purple,B000002KLV,"Audio CD,Vinyl,Audio, Cassette",165,4.6,Deepest Purple: The Very Best of Deep Purple,1990
Stray,B000FTCDC4,"Audio CD,MP3 Music,Vinyl",45,4.7,Saturday Morning Pictures,2006
Led Zeppelin,B001FSDP08,Audio CD,160,4.6,Definitive Collection,2008
Thornhill,B09VDMKKDQ,"Audio CD,MP3 Music,Vinyl",26,4.8,Heroine,2022
Led Zeppelin,B00003ZA2Y,"Audio CD,Vinyl,Audio, Cassette",156,4.6,"Latter Days: The Best of Led Zeppelin, Vol.2",2000
Thin Lizzy,B000A2XBWW,DVD,26,4.8,Thin Lizzy: Greatest Hits,
Grim Reaper,B00001NTRE,"Audio CD,MP3 Music",26,4.8,Best of Grim Reaper,1999
UFO,B00018GYQA,"Audio CD,MP3 Music,Vinyl",26,4.8,You Are Here,2004
Girlschool,B005EE5D4K,"Vinyl,MP3 Music,Audio CD",44,4.7,Hit & Run,
Diamond Head,B00005IB6Z,"Audio CD,MP3 Music,Vinyl",150,4.6,White Album,2001
Uriah Heep,B00005NGXV,Audio CD,147,4.6,20th Century Masters: The Millennium Collection: Best of Uriah Heep,2001
BLACK SABBATH,B0002XMF4E,"Audio CD,Vinyl,Audio, Cassette",147,4.6,Live at Last,2007
UFO,B00004SAIS,"Audio CD,MP3 Music,Vinyl",145,4.6,No Heavy Petting,2000
Whitesnake,B000F2C7TU,"Audio CD,Vinyl,Audio, Cassette",144,4.6,Love Hunter,2006
The Cult,B00004Z3FJ,"Audio CD,MP3 Music",145,4.6,Best Of Rare Cult,2000
Deep Purple,B00000G6FN,Audio CD,140,4.6,Very Best of Deep Purple,1998
Girlschool,B000N39H9Y,Audio CD,139,4.6,The Singles Collection,2007
Black Sabbath,B001D2AYCS,"Vinyl,Audio CD",18,4.9,Paranoid,2009
Budgie,B000006X8K,"Audio CD,Vinyl",128,4.6,Nightflight,2002
Saxon,B0002JNR3Q,"Audio CD,MP3 Music,Vinyl",126,4.6,Lionheart,2010
Budgie,B00000EAL3,"Audio, Cassette,Audio CD,Vinyl",126,4.6,Impeckable,
Queen,B000620NFE,Audio CD,124,4.6,Queen on Fire: Live at the Bowl,2004
Uriah Heep,B00011TNCY,Audio CD,123,4.6,Sea of Light,
Led Zeppelin,B00000DOZ5,"Audio CD,Audio CD",123,4.6,Led Zeppelin III Audio Led Zeppelin,
Iron Maiden,B000AA4PDS,"Audio CD,Vinyl",123,4.6,The Trooper,2005
Motörhead,B00005Q6KD,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",119,4.6,No Sleep at All: Live,2001
Lemmy,B0009S6QV0,DVD,119,4.6,Motörhead - Stage Fright DVD,", et al."
Iron Maiden,B002K7DN3M,"Audio Cassette,Vinyl",119,4.6,2 Minutes to Midnight,
Various Artists,B00000AVLN,Audio CD,115,4.6,Kerrang the Album,1994
Saxon,B000005RRS,"Audio CD,MP3 Music",40,4.7,Wheels of Steel / Strong Arm of the Law,1998
Ian Gillan,B000NA2U3W,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",113,4.6,Mr. Universe Bonus Track England,2007
Iron Maiden,B0009RQSGY,Audio CD,112,4.6,Essential Iron Maiden,2005
Mercyful Fate,B086PSMRXC,"Vinyl,Audio CD",109,4.6,Melissa,2022
Saxon,B000FAOAII,Audio CD,24,4.8,Eagle Has Landed 3,2006
Motörhead,B00008IUVR,Audio CD,108,4.6,Hellraiser: Best of the Epic Years,2003
Ozzy Osbourne,B000PWQOA8,Audio CD,107,4.6,Blizzard of Ozz M,2007
Motörhead,B000066NX5,"Audio CD,MP3 Music",105,4.6,The Very Best Of.,2002
Saxon,B001HY3BFE,"Audio CD,Vinyl",103,4.6,Into the Labyrinth,2009
Ozzy Osbourne,B000PWQOB2,Audio CD,100,4.6,Bark at the Moon,2007
Deep Purple,B00000EY7M,"Audio, Cassette,Audio CD",17,4.9,Deep Purple in Rock,1990
Elixir,B000GNOHYG,"Audio CD,MP3 Music,Vinyl",17,4.9,The Son Of Odin,2006
Iron Maiden,B0006QAICS,"Audio CD,Audio, Cassette",98,4.6,Number of the Beast,2005
ドレッド・ツェッペリン,B001BWTVNS,Audio CD,97,4.6,Physical Graffiti,2008
Uriah Heep,B000059XBU,"Audio CD,MP3 Music,Audio CD",97,4.6,Sonic Origami,
Deep Purple,B0000ZKRS0,"Audio CD,MP3 Music,Audio CD,Vinyl",96,4.6,Total Abandon,2004
Deep Purple,B00008FJYC,"Vinyl,Audio CD",95,4.6,Perfect Strangers,1990
Iron Maiden,B000007144,"Audio CD,Vinyl",23,4.8,Women in Uniform / Twilight Zone,
Black Sabbath,6303422748,Audio CD,23,4.8,Cross Purposes - Live,
Queen,B00016ZQWU,"Audio CD,Audio CD",92,4.6,Night at the Opera,2004
Iron Maiden,B0000632CI,"Audio CD,Vinyl",90,4.6,Run to the Hills 1,2002
Uriah Heep,B000E9X7A2,"Audio CD,MP3 Music",88,4.6,URIAH HEEP - Live in Europe 1979,2006
Deep Purple,B0000DELX9,"Audio CD,Audio, Cassette",35,4.7,Smoke on the Water & Other Hits,2003
Saxon,B00005NWNP,"Audio CD,Vinyl",82,4.6,Killing Ground,2001
Iron Maiden,B00016ZPS0,"Audio CD,Vinyl",22,4.8,Rainmaker,2004
Various Artists,B000GWBO8Y,Audio CD,22,4.8,Kerrang: The Album,2006
Lisa Samson,B0002IPZ5U,"Vinyl,MP3 Music,Audio CD",79,4.6,Head On,2004
Iron Maiden,B00001R3FZ,"Audio CD,Audio CD",77,4.6,Ed Hunter,1999
Best Album In The World Ever (Series),B00004TREA,Audio CD,76,4.6,The Best Pub Jukebox in the World...Ever!,2000
Iron Maiden,B000LXFP88,"Vinyl,Vinyl",76,4.6,Wasted Years / Reach Out / Sheriff of Hudderfield,
Stray,B00006IJY2,Audio CD,73,4.6,Time Machine: Anthology 1970-77,2003
Deep Purple,B00197X1UE,DVD,71,4.6,Deep Purple: Around the World Live,
Queen,B00000DMUL,Audio CD,70,4.6,The Crown Jewels,1998
Saxon,B00000DQSU,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",69,4.6,Rock the Nations,2006
,6300250253,VHS Tape,21,4.8,Ultimate Ozzy Vhs,
Judas Priest,B00000I5PB,Audio CD,68,4.6,98 Live-Meltdown,2008
Deep Purple,B000001FP0,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",68,4.6,Nobodys Perfect,2012
Satan,B001HMHK6M,"Audio CD,MP3 Music,Vinyl",65,4.6,Court In The Act,2009
UFO,B00004SAJX,"Audio CD,MP3 Music,Vinyl",65,4.6,Making Contact,2000
Deep Purple,B000CDYDRQ,"Audio CD,Vinyl",64,4.6,Live in Europe,2006
Judas Priest,B001AI1QGS,"Audio CD,MP3 Music",64,4.6,Playlist: The Very Best of Judas Priest Eco-Friendly,2008
Queen,B00008OM48,"Audio DVD,Audio CD,Vinyl,Audio, Cassette",31,4.7,Game,2003
Uriah Heep,B000001FOA,"Audio CD,Vinyl,Audio, Cassette",31,4.7,Uriah Heep,1990
Judas Priest,B00005V2TN,"Audio CD,Audio CD",63,4.6,Sad Wings of Destiny,2002
Thin Lizzy,B0000566ZK,Audio CD,63,4.6,Life - Live,1998
Judas Priest,B00007GQHW,Audio CD,62,4.6,Live In London,2004
Grim Reaper,B00000HX5H,Audio CD,61,4.6,See You in Hell / Fear No Evil,1999
Iron Maiden,B00004YYWY,"Audio CD,Vinyl",30,4.7,Out of the Silent Planet,2000
BLACK SABBATH,B00004YU4F,"Audio CD,Vinyl",12,5,Never Say Die,
Grim Reaper,B00004XSLS,"Audio CD,Audio CD,Vinyl,Audio, Cassette",30,4.7,Fear No Evil,2000
Iron Maiden,B00000E17S,"Audio CD,Audio CD,Vinyl",12,5,The Clairvoyant / Infinite Dreams,
UFO,B0000074NU,Audio CD,58,4.6,Best Of UFO: Gold Collection,2000
Holocaust,B00013RC20,"Audio CD,MP3 Music,Audio CD",29,4.7,Nightcomers,2004
Judas Priest,B0018AK9RA,"Audio CD,MP3 Music",929,4.5,Nostradamus,2008
Queen,B000G2YC42,"Audio CD,Audio CD",777,4.5,Jewels,
UFO,B00000I5MN,"Audio CD,Vinyl",55,4.6,Flying,1999
Raven,B00008FPMV,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",53,4.6,Wiped Out,1990
Deep Purple,B000007NZO,Audio CD,372,4.5,Slaves & Masters,1990
Iron Maiden,B00006G8G1,DVD,360,4.5,Rock In Rio,
Deep Purple,B00000G6TL,Audio CD,320,4.5,Very Best of,2015
Def Leppard,B000FC2HT0,"Audio CD,MP3 Music",313,4.5,Yeah!,2006
Tobruk,B0040OUHZ0,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",27,4.7,wild on the run,
Deep Purple,B0000269E4,"Audio CD,Vinyl",284,4.5,Deepest Purple,2007
Queen,B000007356,"Audio CD,Hardcover",268,4.5,Live Magic,
Thin Lizzy,B000O590HU,"Audio CD,MP3 Music,Vinyl",254,4.5,Thin Lizzy Remastered & Expanded,2010
Ozzy Osbourne,B000067JQQ,Audio CD,242,4.5,Blizzard of Ozz,2008
Ozzy Osbourne,B001U3HUIQ,"Audio CD,MP3 Music",232,4.5,Live At Budokan,2009
Best Album In The World Ever (Series),B000024ED8,"Audio CD,Audio, Cassette",231,4.5,Best Rock Album Ever,1994
Black Sabbath,B000000QHE,"Audio CD,Audio, Cassette",204,4.5,Forbidden,1995
Uriah Heep,B0002ADY24,"Audio CD,MP3 Music,Vinyl",195,4.5,Firefly,2004
Halford,B000068QXS,"Audio CD,Audio, Cassette",184,4.5,Crucible,2002
Deep Purple,B000F3AB0G,"Audio CD,MP3 Music,Vinyl",182,4.5,Live At Montreux 1996,2006
Roger Glover,B000QCS2UC,"HD DVD,MP3 Music,Audio CD,Vinyl",182,4.5,Deep Purple: Live at Montreux 2006 HD DVD,", et al."
Various Artists,B00029R5MU,Audio CD,44,4.6,Purple Rainbows: Tribute to Deep Purple,2004
Black Sabbath,B000LZ54FK,Audio CD,11,5,Black Sabbath,2007
Various Artists,B00138SBHC,"Audio CD,Audio, Cassette",11,5,Scandal,
Thin Lizzy,B00008G22L,"Audio CD,Audio CD,Vinyl",44,4.6,BBC Radio One Live in Concert,1992
Freddie Mercury,B00005MKNW,"DVD,VHS Tape",175,4.5,Queen - We Will Rock You (DTS) [DVD],", et al."
Freddie Mercury,B00005MKNX,"DVD,VHS Tape",175,4.5,Queen - We Will Rock You,", et al."
Queen,630464938X,"DVD,VHS Tape",175,4.5,Queen - We Will Rock You,
Deep Purple,B000SSGULM,"Audio CD,Vinyl",171,4.5,Live in London,2007
Saxon,B001Q2RXIS,"Audio CD,MP3 Music,Vinyl",166,4.5,Saxon,2009
Judas Priest,B000LXC7JS,"Vinyl,Audio CD",43,4.6,Living After Midnight,
Uriah Heep,B00076Q024,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",162,4.5,Abominog,2005
Deep Purple,B000006Y3U,Audio CD,42,4.6,In the Absence of Pink - Knebworth 1985,1998
Deep Purple,B000007N8O,Audio CD,143,4.5,Abandon,1998
Iron Maiden,B000007143,"Audio CD,Vinyl",17,4.8,Wasted Years...Stranger in a Strange Land,
Deep Purple,B000MR9CX2,"Audio CD,MP3 Music",24,4.7,Live In Denmark 1972,2007
UFO,B00004UF7D,"Audio CD,Audio CD",132,4.5,Covenant,2010
Waysted,B000H1R2BM,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",130,4.5,Save Your Prayers,2008
Budgie,B000BZDGE6,Audio CD,40,4.6,Radio Sessions 74 & 78,2006
UFO,B00003IQM0,"Audio CD,Audio, Cassette",40,4.6,Essential UFO,1992
Dad Rocks!,B0026J8LFO,"Audio CD,MP3 Music",40,4.6,Dad Rocks! / Various,2011
Deep Purple,B0009EP03Y,Audio CD,40,4.6,Burn,2007
Deep Purple,B00004I9U6,"Audio CD,Vinyl",126,4.5,Deep Purple in Concert with LSO,2000
Hellanbach,B000068OP6,"Audio CD,Audio CD,Vinyl",13,4.9,Big H: Hellanbach Anthology,2002
Deep Purple,B002BEXFW8,"Audio CD,MP3 Music,Vinyl",121,4.5,Deep Purple in Rock,2009
